labels,index,year,version,page,2500Bott,singlebott,scarcity,cognitive,external,internal,coordination,technical,demand,2500partner,singlepartner,advertising,nonuniform_progress,performance_constraints,user_heterogeneity,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",end_users,external_partners,substitutional_partners,paragraph
0.0,480.0,2019.0,2019.0,71.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,• Make delivery affordable by lowering data rate on  long tail content.
0.0,640.0,2023.0,2023.0,86.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"LEVERAGING SRT Another important technology  is the Secure Reliable Transport  (SRT) protocol, developed by Haivision and now integrated into all kinds of streaming tech. SRT is similar to buffering, but on a packet- by-packet basis. By including information about previous and next frames with each frame, it helps overcome visual and audible glitches from lost data. Also, there is a user-definable delay that serves to provide a small buffer of data to, again, overcome glitches in the matrix. "
2.0,80.0,2012.0,20122013.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"Much of Kontonis’ time right now is devoted to growing the IAWTV’s outreach activities and its role in the online video community. “We have chapters in different cities that put on events. We do a really big series of events with YouTube in a partnership with their YouTube partner program, so we do monthly events with them. We do screenings. We work with a lot of the conferences and do program panels and educational events and networking opportunities, so it’s really become a true industry organization,” Kontonis notes."
0.0,920.0,2018.0,2018.0,144.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"While there isn’t room in this Buyers’ Guide to go into additional detail around use cases for varying latencies, a white paper I assisted with in 2017 (go2sm .com/siglinlatency) covers several of the key tradeoff elements, comparing low-latency live streaming with near-real-time streaming in terms of reach and scalability."
0.0,320.0,2020.0,2020.0,46.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Conclusion With the explosion in streaming in the first half of 2020, including on-demand content viewing at home during lockdowns and the increased use of low-latency, multiple-participant web- conferencing software, the need for player performance optimization has never been greater. Fortunately, as this article tries to explain in rudimentary terms, the math behind the magic of player performance continues to build on fundamental algorithms, while novel and enhanced versions are being demonstrated and tweaked to allow for ever-increasingly better end-user viewing experiences."
1.0,40.0,2012.0,2012.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Mobile streaming was available, thanks to those Adobe apps, and Cordella found a strong desire for mobile access. In the first week of the games, streaming video traffic to the apps was higher than streaming video traffic to standard web browsers. "
0.0,1160.0,2016.0,2016.0,163.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Another great benefit of server-side ads is ensuring the advertisements bought for a particular spot get delivered. “This year we’ve really seen big brands stand up server-side ad insertion and make real money off of this,” says Matt Smith, chief evangelist at Avanto. “If you’ve installed an ad blocker on your iPhone and you’re watching the NBC stream through their app, there is 0% chance that you’re going to get an ad blocker to interrupt that stream.”"
1.0,240.0,2008.0,20082009.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"However, the benefits of producing higher-quality video aren’t relevant only to major media companies, according to Jim Louderback, CEO of Revision3. “If you’re spending 10 seconds watching a cat riding a donkey, I think low quality’s OK, but if you want to create a repeatable, episodic experience that people will come back to again and again, it has to be good quality,” he says. “Having something as good as TV is essential. The idea that quality doesn’t matter anymore is totally wrong for the sorts of things we’re doing.”"
2.0,280.0,2012.0,2012.0,55.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"Mobile is supported with pretty much all the major video platforms used in education. Whether it’s a new breed open video player (OVP) such as Kaltura, Ensemble Video, or Ooyala or stalwarts such as YouTube and iTunes U, schools have multiple options for making video available to students and faculty on-the-go."
2.0,200.0,2010.0,2010.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"By using the unique attributes of online communications to understand viewers,webcasting professionals can providevaluable insights that management canapply to broader trends."
2.0,80.0,2012.0,2012.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"They’ll also learn that real-world brands, in the RCVR world, benefited from alien technology—real-world brands such as show sponsor Motorola. Van Eyssen understands he needs to tread lightly in brand sponsorships, but he still sees tech companies as a natural fit to his story. "
0.0,280.0,2012.0,2012.0,52.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Digital Rapids offers an extensive range of models that input signals from composite SD to HD SDI and can output H.264, VP6, MPEG-2, and Windows Media Video in single stream or adaptive streams suitable for Smooth Streaming, Dynamic Streaming, and HTTP Live Streaming. The Windows-based software is easy to use and functional, with useful adjustments for brightness, contrast, saturation, tint, spatial and temporal noise reduction, and audio volume controls. On the other hand, the template creation software is overly complex, but once they’ve created their presets, most users won’t need to use this software. Most importantly, the H.264 and WMV streams I created during my testing showed uniformly good quality. TouchStream units aren’t cheap, but if you’re looking for a high-quality, highly portable live encoder for road productions, TouchStream is a great choice."
0.0,440.0,2014.0,2014.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"•    Major League Soccer. In November 2013, a Major League Soccer game was acquired with a RED Epic 4K camera and delivered to a Planar 4K TV using encoding at less than 20Mbps."
1.0,480.0,2009.0,20092010.0,79.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Globally, video continued to be the largest driver of bandwidth demand, both from content providers and consumer broadband users alike. As broadband speeds continue to increase and fiber-to-the-home (FTTH) deployments become more ubiquitous in North America, video will continue to fuel this growth, and the explosion of high definition (HD) video will be the icing on the cake. Peer-to-peer (P2P) traffic has shrunk tremendously from what we saw between 2005 and 2007, as the quality and increase in availability of online media has met the demands of viewers"
0.0,400.0,2013.0,2013.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Media in the Cloud is commonplace today, and enterprises are massively using online video content. Main uses include marketing, training and support. Education is another significant segment where online video grew and will continue to do so. All of this has set the ground for an exciting 2014 for players like OVPs, CDNs, Telcos and others in the space."
1.0,560.0,2007.0,2007.0,97.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Compressed Quality  Compressed video quality relates to two primary factors;the ability of the encoding software to preprocess the videofile, which includes scaling and deinterlacing functions, andthe quality of the codec itself.I tested the first by encoding a4:3 DV test file to 640x480 and 320x240 resolutions in theUniversal Video Encoder, and scaling and deinterlacing aspart of that process.I tested the second by scaling anddeinterlacing in Adobe After Effects and then encodingthese preprocessed files in the Universal Video Encoder."
0.0,560.0,2016.0,2016.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Multi-point transport and transcoding accelerates the sending of video files to multiple locations while simultaneously transcoding to multiple formats and wrappers. This includes frame rate conversion, scaling, and audio channel mapping. This patented process eliminates multiple steps within many different workflows. Brevity saves time by having this all done in one simple and seamless process."
0.0,80.0,2016.0,2016.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The pope’s words found a home with 11 YouTube creators and, through them, reached several million more."
0.0,120.0,2021.0,2021.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"“To win and get back onto  the field, outside of M&A activity,  these services need to forge new partnerships to deliver ever stronger and more robust consumer value propositions while also delivering scale against platform, content and marketing investment.  "
0.0,160.0,2014.0,2014.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The FCC has yet to determine whether it will contest the ruling or issue similar guidance, but the game’s afoot when it comes to OTT’s challenge to the established MVPD community. We’ll keep a close eye on this throughout 2014. "
0.0,720.0,2009.0,2009.0,102.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Transrating content—that is, reducing the bitrate for internet distribution—will always degrade image quality.Cross-conversion ortranscoding content originally compressed toAVC/MPEG-4 Part 10 or VC-1/Windows Media, Flash, or QuickTimeis a complex processing challenge with inherent quality loss.It isbest to repurpose baseband video and perform a single encode."
2.0,1400.0,2008.0,2008.0,196.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TVW’s streaming needs led the network to evaluate other streaming solutions. Its conclusion from a 15-day pilot was that many solutions were unduly expensive, and they fell short of expectations in performance and flexibility. After learning about Wowza Media Server Pro, the innovative Flash streaming server software that had already won several industry awards and racked up an impressive list of global customers, the TVW team was immediately impressed."
2.0,360.0,2008.0,2008.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,“Online video viewership really took off when user-generated productions started delivering to audiences what TV wasn’t providing.” 
2.0,80.0,2011.0,2011.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Almost $6 billion per year: That’s the potential revenue that could be generated by professionally produced U.S. videos online if they were effectively paired with advertising.
0.0,560.0,2015.0,2015.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"In the past few years, the school has done more than 4,000 event hours of capture, broadcast, and presentation. The school does more than 100 hours a year of highly specialized training, approximately 50 hours each month of broadcasts to and from the various campuses associated with the Northwestern Medical Center Group,  and more than 20 hours a week with  team members using the A/V tools to educate physicians, and train PAs, medical students, residents, and fellows. "
2.0,120.0,2007.0,2007.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"While the text in this version of the Bible is formatted to fit the screen, Skyward has also developed a format for magazines that shows the original layout and then allows users to zoom in on different sections they want to read. Additional capabilities they’ve enabled are things like live chat between multiple users during a live mobile video broadcast, and applications that provide branded experiences around video content."
0.0,80.0,2018.0,2018.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"Content producers will find new ways of using these tools to improve on how people interact with their clients to achieve their creative and business objectives. Production for cinema,  television, gaming, and live streaming will be merged into one common pipeline."
2.0,240.0,2011.0,2011.0,62.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1.The basics—price and operating system.Be sure to determine how pricing is scaled.For example, the base version of Cerify canonly analyze a single stream at a time, whichmay work in small shops, but it might beinsufficient for large-scale operations."
0.0,440.0,2008.0,2008.0,68.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ironically, in the enterprise the No.1 complaint I have heard over the years is that communication is too difficult, no one knows who is doing what or where they’re doing it. That is why you wind up with multiple, random efforts that fizzle out for streaming media and other similar initiatives."
0.0,320.0,2013.0,2013.0,54.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"The reason Keiser uses video SEO to promote the golf college is that in golf, there are a lot of videos—such as instructional videos. The administration realized that videos are valuable assets that can be used to inform potential students about what Keiser has to offer, says Zagnoni. That video effort “has been very successful,” he added."
0.0,520.0,2013.0,2013.0,205.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Witbe provides the most comprehensive set of solutions to monitor the Quality of Experience (QoE) delivered to any device (set-top box, PC, tablet, smartphone, game console), over any type of networks (fixed, mobile, OTT). It enables service providers, broadcasters and content owners to launch profitable multiscreen services by automating tests before launch and monitoring live and interactive services to maximize quality, enforce SLAs and increase viewer engagement. Over 400 customers on 5 continents such as DISH Network, Comcast, Cogeco, Telus, Bell Canada, Orange, BT, Deutsche Telekom, Telefonica and Canal+ rely on Witbe to deliver the promises of video streaming to their customers."
2.0,200.0,2012.0,2012.0,44.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"To that end, companies such as Mobile Active Defense (M.A.D. Partners, LLC) and Zenprise concoct a complex amalgam of business rules that take into account whether an employee is in a particular location, whether he or she is inside or outside the firewall, and whether the profile access allows him or her to view particular content. In essence, this allows multiple firewalls on a per-device, per-location basis."
2.0,40.0,2010.0,2010.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Objectives M&S TV was launched with a range of objectives including: • Increase sales • Raise the level of customer engagement on www.marksandspencer.co. • Illustrate the hidden stories beyond the shop floor • Provide an elevated customer experience • Allow deeper insight into the company’s social and environmental responsibility program, Plan A • Streamline the shopping experience through integration of e-commerce tools • Raise awareness of the brand beyond www.marksandspencer.com • Provide a deep range of content to the consumer that informs, educates and entertains."
0.0,360.0,2022.0,2022.0,73.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"In 2020, ViacomCBS launched EyeQ in an attempt to consolidate Viacom, CBS, and Pluto TV as a single unified ad stack.“It gives us the ability to deliver flexibly across all our endpoints and simplify the buying experience,” explained Murnane in the Variety panel.“We’ve captured tremendous growth.” "
0.0,720.0,2018.0,2018.0,102.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"As remote workforces, distributed teams, user generated content (UGC) and the use of mobile devices continue  to become the norm and not the exception, enterprise video platforms  will move from an afterthought in the corporate technology stack to the true communication backbone of the organization. Any company looking to do business globally will need to give strong consideration to both live and on demand video as primary methods of communication— which makes the enterprise video platform a critically important investment not only for internal communication, but for overall revenue growth as well."
0.0,1360.0,2015.0,2015.0,200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"This approach adds the cost of a streaming server to the mix, but it cuts your storage and encoding costs in half compared to the first alternative, and it simplifies supporting additional formats down the road. You’ll have to choose a single group of encoding profiles for all files, for which the best starting point is Apple’s TN2224 (bit. ly/HTTPLive). This approach does not optimize the H.264 profile for each target platform, though again, in most instances, the quality differential isn’t that significant. "
0.0,200.0,2008.0,2008.0,52.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"We see renewed growth opportunities for technologies that enable the productive use of online video. For the companies that make a living technologies, selling web video that’s a welcome case of déjà vu."
0.0,320.0,2013.0,2013.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"VIGGLE AND GETGLUE In November of 2012, the two frontrunners in the social TV app space made tech headlines by announcing Viggle would be acquiring GetGlue. With a combined userbase of 4.3 million members, it would have solidified a clear leader in the second-screen app race. But after insufficient funds were raised to complete the deal, a retraction on the buyout was announced in mid-January 2013. The excitement around the possible deal created an additional flurry of activity for both Viggle and GetGlue, and although they are pushing forward as separate companies, neither one shows any sign of stopping. "
0.0,1560.0,2015.0,2015.0,223.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"VMIX HD AND 4K Another excellent option for software-based live production and streaming is vMix, which is available in an HD version for $320 and a 4K version for $630. 4K support has become increasingly important as bandwidth grows, 4K-capable cameras move into the mainstream, and Netflix and others bring 4K streaming to consumers. We have some clients that are now requesting 4K; vMix 4K helps us to deliver it when we need it."
0.0,160.0,2023.0,2023.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"CDNs are already notably beneficial for live streaming, as they reduce the time it takes for media to get from one place to another. They also act as springboards, allowing low-latency streams to go further and to more places. In this way, they promote video quality, speed, and scalability."
0.0,80.0,2015.0,2015.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Writing for the Streaming Media blog (go2 sm.com/hevcrayburn), Dan Rayburn pointed out that HEVC Advance is long on claims but short of details. As I write this column in late September 2015, the HEVC Advance site still doesn’t list the patents that it represents, or even who is joining the group, which obviously makes it difficult to determine the essentiality of those patents and whether the royalties claimed are legitimate. "
2.0,280.0,2007.0,2007.0,46.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Perhaps the most interesting aspect of YouTube and most any user-generated platform has been the impact of individuals on increasing consumer demand for products. A 17-year-old user nick-named BowieChick uploaded a video called “My Webcam” in March that introduced Logitech Web cameras to an audience with morethan 200,000 views. Later in the year, videos of toy helicopter Picco Z were credited with sparking an unprecedented demand for the product during the 2006 Christmas shopping season."
0.0,440.0,2014.0,2014.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Finally, Ustream’s LiveAd feature allowed Experian to meet greatly expanded viewer targets for the event. Here’s how LiveAd works: Before the event, Ustream meets with Experian to identify their target audience and set viewer targets. Then, Ustream creates a media plan that identifies websites that align with those targets. Ustream distributes the content to these websites during the event, spilling over to rebroadcasts or on-demand broadcasts if the targets aren’t met. To harvest leads, viewers who click the player in the embedded website are taken to an Experian page where they can enter contact and other information."
0.0,120.0,2014.0,2014.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"The problem is, major studios and broadcasters know that on most 4K TV sets at normal living room viewing distances, 4K footage viewed on an existing 4K TV set won’t look much different than HD video viewed on a 1080p display. So they’re waiting for 4K sets that support 10bit displays, higher dynamic range displays, or both, which will necessitate remastering, but will make their content look much better than existing 1080p displays. In their view, more colors and greater dynamic range delivers a better experience than simply adding pixels."
0.0,160.0,2020.0,2020.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Role of Social Media Social media has become a part of our daily lives. We use it not only for personal entertainment, but also for business, by networking. For your own platform, it can be used as a tool to reach out to new potential customers. Although many people start their business solely on social media platforms, it is essential to direct all products onto your own platform to guarantee success. (See Figure 2)"
2.0,720.0,2007.0,2007.0,105.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Expo TV president Bill Hildebolt tells us that “content needs to have several attributes to be monetized by advertising, including a critical mass of viewers and a definable viewing demographic that is of interest to advertisers.”"
1.0,520.0,2007.0,2007.0,92.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"As such, it’s an outgrowth of a major change in Microsoft’s strategy and corporate culture, says Microsoft's Sean Alexander.“Rather than have a single organization [within Microsoft] thinking about digital media, the entire company needed to think about it,” he says, “much in the same way that ten years ago the entire company needed to start thinking about the internet.”That Silverlight is coming out of the company’s servers and tools division suggests the degree to which hardware may play a role in the technology’s future."
0.0,280.0,2015.0,2015.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"“The only platform where we have a problem is Chrome on Linux, as Google claims Adobe doesn’t ship the Access DRM component for Linux,” Coudurier says, though he says that the fact that it works on Chromebooks indi-cates that Google is bluffing (go2sm.com/linux flash). “As we want to provide a proper Linux support, this problem is the final trigger for us dropping Flash video on desktop and migrate to DASH in all browsers. The potential of MSE [Media Source Extensions] combined with EME [Encrypted Media Extensions] is clearly interest-ing but it’s not yet widely supported across all browsers on all platforms. Today it’s only Chrome and Chrome Mobile, Safari on OS X Yosemite, Explorer 11 on Windows 8.1, and soon Firefox with Access CDM. For all the other browser/OS options, we need an alternative but solid DASH player with DRM support.”"
0.0,560.0,2016.0,2016.0,88.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Subscription offerings rely most heavily on getting people through the door the first time. Once a viewer subscribes, how often they return is usually not important, as long as they do not cancel. TVOD and ad-supported models, however, have to not just attract viewers the first time, but keep them coming back and consume more content in order to be sustainable."
0.0,200.0,2010.0,2010.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"There are several ways to use video in mobile marketing. Among Limelight Networks customers, one popular scenario is for enhanced directory listings. It’s the modern-day equivalent of a display ad in the Yellow Pages, but video provides a better opportunity for demonstrating how a product or service works. Another use case is for direct video emails and SMS. Limelight customer Imavex offers targeted marketing services and now includes video in its online STREAMOTOR service. STREAMOTOR became popular initially with a number of car dealerships, which use the service to send mobile video both to existing and prospective customers. A mobile video acts like a video voicemail that a consumer can access at any time. Sending a video birthday message to a loyal customer strengthens that relationship. Likewise, sending a follow-up video after a customer test-drives a new car adds a personal touch that can make the difference between a purchase and a lost opportunity."
1.0,160.0,2008.0,20082009.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"• The market pie of opportunity expands so much that old and  new players hold on to power, including all content generators, device manufacturers, and service providers."
0.0,280.0,2015.0,2015.0,41.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Reputation is currency in the live streaming world. Make sure you know how to use, not just deploy, your Plan B, and make set-up and testing of backup—including switchovers—part of your workflow. Success means having a perfectly-synched show with clean audio and color-matched stream with no noticeable mistakes to the viewer. "
1.0,880.0,2011.0,2011.0,139.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"A dynamic web acceleration solution is a system of speeding up the delivery of applications that rely upon networks such as the Internet. By increasing the TCP throughput and maintaining a pool of open connections, dynamic web acceleration solutions significantly reduce the number of round-trips, thereby accelerating application response time. Dynamic web acceleration does not work by enabling the server to process information faster; rather, it speeds up and optimizes the way the server interacts with the network. "
0.0,440.0,2013.0,2013.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"Mix of multiplexed and non-multiplexed video and audio tracks—Provide for dynamic bandwidth adaptation, support for multiple audio options such as language selection and surround sound, bandwidth efficiency (sending only the requested tracks), and reduced production, storage, maintenance, and delivery costs."
0.0,80.0,2013.0,2013.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Now with many YouTube channels outpacing cable audience numbers, we’re getting the strangest group of stars of all: megastars for a small group of people. When PewDiePie, a young Swede also known as Felix Kjellberg, overtook Smosh with the most-subscribed YouTube channel in August, it was a shock. I’d never heard of this guy, and I’d never watch a channel with such a terrible name. But then I’m not in PewDiePie’s demographic, so he’s not losing any sleep over it."
0.0,200.0,2014.0,2014.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Also, much as you could shoot HD and deliver DV (as most of us did) at the very beginning of HD, you can shoot 4K and deliver HD. You can even crop, pan and scan, and zoom in post within the 4K footage and still deliver full HD. Then, in a few years, when 4K becomes more of an expectation, you will already have a catalog of 4K content."
