scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,paragraph,label,source,length_approx,singlebott,word_count,number_of_types
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"However, while that process is taking place, there are a number of ways to create hype for that video.For years now, audiences have wanted to connect on a deeper level with the brands and companies they interact with.Sharing the behind-the-scenes content that comes from creating a video is a great way to pull back the curtain and forge a connection with your audience.",0.0,1,0.0,1.0,63,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Missing Multi-Viewer It is on the output side that most of the tradeoffs and strategic decisions for the ATEM Mini were made. The decision to not include a multi-viewer output was a deliberate one. I don’t know if it was made to protect and differentiate the higher-end models in the ATEM line, because Blackmagic just couldn’t include that feature at this price point, or because Blackmagic plans to announce a compatible four-input ATEM HDMI multi-viewer or an upgraded ATEM Mini Max model that does have this feature. ",1.0,1,0.0,0.0,88,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"It is a single video playback component solution, providing a similar experience on the web, the mobile web, native apps, and connected devices. There are two ways to use the player. The first is UI Skinning (demo.theoplayer .com/ui-skinning), says Pieter Lie fooghe, SVP for product and operations at THEO Technologies. “Second, if the service provider wants to create a fully custom experience, then he has to create the [user interface] completely using our APIs and events. Here, the sky is the limit.” ",0.0,1,0.0,0.0,83,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"One example of this is the Olympic Games. It is expected that the entire 2020 Tokyo Olympics will be streamed in 4K. Combine this with an expanded catalog of available events and personalized, intuitive delivery of streams tailored to individual tastes – and millions of viewers around the world  will soon see firsthand how streaming services are becoming the ideal platform to consume live sports.",2.0,1,0.0,0.0,66,0.4
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Live streaming has unlocked new growth opportunities; enabling new channels and new audiences. For example, it used to be diffi  cult to see the Olympic Games in their entirety. Many events were reduced to short clips within the television broadcast. However, every minute of every event in the last two Summer Olympics were streamed live online. Moreover, the economics of delivery is such that even small events like homecoming rallies and pickleball tournaments can be delivered live online. For SSPs, providing compelling action to these previously untapped audiences is an exciting new revenue-generating opportunity.",1.0,1,0.0,1.0,95,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Now, the situation with WebRTC has improved immensely over the last year since H.264 and Opus are available across all of the latest browsers from the major vendors (see go2sm.com/mozillawebrtc for details), and you  may be surprised to know that WebRTC can be reliably used on mobile web as well. This means if your users have recent releases of these browsers, then yes, you can achieve low-latency real-time video and audio in a web app. However, there’s always a snag—Firefox for Android 68 and later does not offer support for H.264 anymore, as the Google Play store restricts Firefox from installing the OpenH264 codec.",1.0,1,0.0,1.0,105,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Distribution in the vehicle could be point to point or redistributed using in-car Wi-Fi hotspots. Dimkovic’s company, Cinemo, supports both. “The advantage of using Wi-Fi would be a big savings on bandwidth, but the decision is up to the OEMs,” he says.",0.0,1,0.0,1.0,42,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Bluechip wildlife programming is another natural genre to benefit from ultra-resolution and futureproofed sales, although the demands of working with 8K data in the field are a drawback.",0.0,1,0.0,1.0,28,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The video streaming market is growing rapidly. From new pop-up channels to video-sharing websites, broadcasters and pay TV service providers, everyone is getting into the video streaming game. A significant motivation is that global video streaming revenue is anticipated to reach $124.57 billion by 2025, according to Grand View Research.",0.0,1,0.0,0.0,50,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"I tested the footage on my laptop, and it played back fine in the default Windows Media Player and with VideoLAN Client (VLC). Unfortunately, when I tried the same on my video editing system, it prompted me to purchase a 99-cent HEVC plugin. I bought the plugin, but it still didn’t work. The file did play fine  in VLC, however. I then tried to edit the footage  in Adobe Premiere Pro. The file imported as an audio-only file, and despite troubleshooting with Adobe and Blackmagic Design’s support, I never got the footage to work natively. Blackmagic Design believes the problem is a Premiere Pro support issue. The files work properly in DaVinci Resolve.",0.0,1,0.0,0.0,115,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"In 2019, RIST (Reliable Internet Stream Transport) will Emerge  as a Powerful Alternative to SRT/ start before the video segment is fully encoded. CMAF files can also be encrypted. Created by the Video Services Forum (VSF), RIST is an interoperable (open) protocol for reliable streaming over the internet. RIST is a new open standard created by a consortium industry and multiple technology developers. Most significantly there is likely going to be support from the main standards creating bodies who initiated meetings via the Video Standards Forum (VSF)",0.0,1,0.0,1.0,88,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Within the content distribution field, I believe that 2020 will be the breakthrough year for 5G.5G will gain a significant hold and streaming video will become an anchor application in this new technology environment.5G networks offer virtual CDNs and distributed processing environments to their operators – this will be a key enabler to new business models.",2.0,1,0.0,1.0,56,0.2
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The COVID-19 pandemic shut down in- person celebrations during Pride Month this year, but that didn’t stop Revry— the only OTT network that focuses exclusively on LGBTQ programming—from celebrating. The last weekend in June, which typically sees marches and festivals across the country commemorating the anniversary of the 1969 Stonewall riots, found Revry delivering the live 27-hour virtual Global Pride festival, which featured Elton John, Kesha, Adam Lambert, former Vice President Joe Biden, Canadian prime minister Justin Trudeau, and Black Lives Matter founder Alicia Garza. ",2.0,1,0.0,1.0,86,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Critically, the ability to keep pace with work orders without compromising results requires incorporation of QC as an automated component of ad-related workf lows end to end. This requires persistent real-time vigilance over everything essential to achieving desired results, including:",0.0,1,0.0,1.0,40,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Trends Driving Transformation of Television Ad Management Ongoing Dominance of Advertising with Legacy TV Distribution Advertisers are relying more than ever on TV programming to get their messages in front of viewers. But the emergence of a profusion of services that allow content owners to satisfy consumer demand for anytime, anywhere access to their programming is transforming how TV inventory is sold and, therefore, how ads are processed to fulfill purchase orders. These are early days in that transformation, but the scope of what lies ahead for the ad management workflow is not hard to discern. ",0.0,1,0.0,1.0,97,0.1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"But network capacity is only one part of the streaming workflow. Unlike a broadcast workflow, in which technologies are connected via  several standards, a streaming workflow is a hodgepodge of technologies stitched together through middleware and other custom code. In many cases, when streaming providers employ open source software within their operations, customizations may be responsible for one streaming component being able to communicate with another. And, of course, there are companies like Netflix, which has built a lot of its streaming infrastructure from the ground up. The kind of custom and proprietary technology development often necessary to enable streaming workflows is both a blessing and a curse. It  provides immense flexibility for streaming providers to design and build workflows that meet their specific requirements (product functionality, monetization mechanisms, etc.). But it can also expose the fragility of those workflows. Custom encoders can choke. Multi-technology stacks, like security, can become real-time bottlenecks as traffic exceeds the capacity of the software, or the server, on which it operates. ",0.0,1,0.0,0.0,141,0.3
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dolby is the David Bowie of streaming tech companies, focusing equally on sound and vision. Dolby Vision offers state-of-the-art High Dynamic Range, while Dolby Atmos offers immersive sonics no matter what device you’re viewing and listening on. And don’t forget its Hybrik cloud media processing division.",0.0,1,0.0,0.0,46,0.3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Chances are, you had a Zoom video conference today. While continued questions over security and a lack of clarity on the company’s long-term strategy give us pause, 2020 is undoubtedly the year of Zoom",0.0,1,0.0,1.0,34,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Here’s the formula for streaming success: Measure, automate, and optimize to deliver desired Viewer Experience at scale at the lowest cost. I’m happy to talk in much greater detail, please get in touch with us at hello@SSIMWAVE.com",0.0,1,0.0,0.0,37,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"In addition, citing Sitaraman’s 2013 work on network performance and its impact on viewers, they say, “We consider two primary performance metrics that affect the overall QoE  of the user.” The first is “time-average playback quality which is a function of the bitrates of the chunks viewed by the user,” and the second is the fraction of overall viewing time spent not rebuffering.",0.0,1,0.0,0.0,64,0.2
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Conclusion With the explosion in streaming in the first half of 2020, including on-demand content viewing at home during lockdowns and the increased use of low-latency, multiple-participant web- conferencing software, the need for player performance optimization has never been greater. Fortunately, as this article tries to explain in rudimentary terms, the math behind the magic of player performance continues to build on fundamental algorithms, while novel and enhanced versions are being demonstrated and tweaked to allow for ever-increasingly better end-user viewing experiences.",0.0,1,0.0,1.0,82,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"But the current situation is also a unique opportunity. Again, this kind of concurrent usage and flattened traffic patterns was most likely predicted by the majority of video platform operators. What they couldn’t really predict, though, without having the sort of scale we are seeing now, is where the breakage would happen. What systems would fail? Would it be physical infrastructure getting overwhelmed (just too much I/O)? Would it be the pipes filling up? Would it be the cloud services stretched beyond the capacity of their elasticity? You could say we are in a giant petri dish right now, the ultimate streaming experiment to determine how  future architectures and technologies need to be deployed, configured, and optimized to ensure that when this unique situation, this perfect storm, does become the norm, the streaming providers are ready for it.",0.0,1,0.0,1.0,139,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Always Be in Control Owning the distribution platform will actually allow you to be in control, meaning you will be able to apply multiple business models, pricing, reach, etc. All other distribution platforms, like social media, are very beneficial and are essential to the overall business model. However, it is also key to stay prepared if any changes are made to the systematic distribution rules on social media that could eliminate your services. ",0.0,1,0.0,0.0,74,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Role of Social Media Social media has become a part of our daily lives. We use it not only for personal entertainment, but also for business, by networking. For your own platform, it can be used as a tool to reach out to new potential customers. Although many people start their business solely on social media platforms, it is essential to direct all products onto your own platform to guarantee success. (See Figure 2)",0.0,1,0.0,1.0,74,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"SOCIAL MEDIA IS A CENTRAL PART  OF THE LIVE PRODUCTION ECOSYSTEM Social media has become such a huge part of the live viewing experience that commentators or broadcasters will actually boast about a trending hashtag or share some of their favorite relevant posts with the audience, and social media engagement brings with it new economic opportunity.",0.0,1,0.0,0.0,57,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"“We believe operators know their subscribers best and are therefore best-suited to build the right TV service for them. The key element was giving operators the flexibility to build a custom launcher and replace the Google standard launcher, thus owning the user experience while still offering all the capabilities of the platform,” says Radhakrishnan.",0.0,1,0.0,1.0,54,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Data Collection 101 for Pay-TV Operators It’s very hard to produce a random viewer profile—service providers need a foundation to build on to help identify if a viewer likes news, action thrillers, documentaries, or kids’ content. “We definitely want to create incentives for people to register for free, store that information, and try to build profiles from that,” says Schaeffer. Building this relationship is a greenfield experience for some operators. “They didn’t have that opportunity to have that relationship with their users when they were being delivered by traditional cable operators,” Schaeffer says.",0.0,1,0.0,0.0,93,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Globally, Android STB’s are in the lead and are making huge gains in Asia Pacific, Europe, and Latin America.In North America, Com- cast’s Reference Design Kit (RDK) is leading the STB market, according to Rethink Technology Research. “We believe that Android TV will surge to the top of the leaderboard with 24% of global pay TV subscriptions.In North America Android will meet stiff resistance from RDK which will take 57% of set top OS subs,” according to the company.",0.0,1,0.0,1.0,79,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Viewer Fatigue With the majority of Americans (59%) already unwilling to pay more than $20 a month for streaming TV services, according to a recent survey by ad-tech firm The Trade Desk, there are warnings of subscription fatigue. “With consumers …  unwilling to subscribe to more than one or two premium services, broadcasters have to figure out how to continue to fund this new golden age of TV,” says Brian Stempeck, chief strategy officer at The Trade Desk.",0.0,1,0.0,1.0,79,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"“That means maximizing engagement on the shoulders of the game itself,” says Giampiero Rinaudo, CEO of Deltatre.“Tailoring video and editorial content to different types of fans and reconfiguring the UI [user interface] and UX [user experience] based on time of day, user insights, or the latest developments in the sports world that week is how brands can create a better ecosystem around a sport.”",0.0,1,0.0,1.0,64,0.2
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Live over-the-top video delivery is becoming increasingly more popular and competitive. There are more major media companies adding live streaming services to compete in the OTT space.  One way for media distributors to differentiate their OTT platform is by providing high-quality video with lower latency.   In this whitepaper, you’ll learn about different low latency streaming options that can be used to reduce latency for live OTT delivery. ",0.0,1,0.0,1.0,71,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"By inserting advertising at the server level (server-side ad insertion or SSAI), advertising and content can be sitched together in the same content stream prior to delivery. This helps to counteract ad blocking software. Using SSAI, advertisements and content look the same to the ad blocking software, making it much more difficult to detect ads. SSAI also guarantees a seamless transition and the same viewing quality of experience for content and ads.",0.0,1,0.0,1.0,72,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The second noteworthy transaction is private equity firm Thoma Bravo’s announced acquisition of Instructure, the company behind the Canvas LMS, the Bridge corporate training platform, and the educational video platform formerly known as Arc Media, now rebranded Canvas Studio. The key innovation in Canvas Studio is that every video has a SoundCloud-like interactive seekbar, in which teachers can add discussion prompts with nested response threads or students can pose their own questions. ",0.0,1,0.0,1.0,73,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"In summary, 2020 looks to be another year in which educational video will undergo a deliberate, well-considered transition rather than any sort of revolutionary transformation.",0.0,1,0.0,1.0,25,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Mixing It Up This mix will still be a combination of subscriptions and AVOD. According to the “TiVo Q4 2019 Video Trends Report,” AVOD dominates consumers’ top service bundles. Regardless of whether you agree with its chart (see Figure 3 on page 56), AVOD makes sense if there’s a limited amount of subscriptions consumers are willing to have. Viewers don’t think about ad-supported services that are free in the same way they think about subscriptions. Free means no commitment, and according to TiVo’s research, a lot of consumers surveyed like free.",0.0,1,0.0,1.0,91,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"In its simplest use, VidiMo lets  users capture an external HDMI  video source into their iOS or  Android smartphone and stream it. But VidiMo’s extensive, advanced features and fast, intuitive interface also enable producers to create visually-compelling, professionallooking live shows in real time without needing to edit and upload them later.",0.0,1,0.0,1.0,54,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"You’re an enterprise looking for town hall  and similar broadcasts along with VOD support  for onboarding, training, regulatory compliance,  and knowledge retention. In essence, you’re looking for a single service that can satisfy both your live and VOD requirements and make them all work within the firewall. This means you’ll want many of the features previously described but also access to single sign-on for users, the ability to access enterprise CDN functionality to efficiently deliver the video inside the firewall, and the ability to run multiple live events simultaneously. You may also want webinar-like features such as polling, chat, and live Q&A, as well as lead-generation features such as the ability to request an email address from a viewer or insert a call to action. ",2.0,1,0.0,0.0,129,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Can it scale, and at what cost?—One of the advantages of HTTP-based technologies is that they scale at standard pricing using most CDNs. In contrast, most WebRTC-based and WebSocket-based technologies require a dedicated delivery infrastructure implemented by the service provider. For this reason, non-HTTPbased services can be more expensive to deliver than HLS/DASH/CMAF. When comparing service providers, ascertain the soup-to-nuts cost of the event, including ingress, transcoding, bandwidth, VOD file creation, one-time or per-event configurations, and the like.",0.0,1,0.0,0.0,78,0.2
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ABOUT HAIVISIONHaivision is the leader in live video streaming technologies, providing more than 25,000 organizations globally with video solutions that help them stream broadcast-quality, low-latency video from anywhere. Founded in 2004, Haivision is a profitable, privately held company with headquarters in Montreal and Chicago, and regional offices located throughout the Americas, Europe, and Asia. To help solve the world’s most difficult video streaming challenges, Haivision open sourced its award winning SRT low latency video streaming protocol in 2017 and founded the SRT Alliance, which now has over 300 industry leading companies supporting this new standard. Awarded an Emmy® for Technology and Engineering from the National Academy of Television Arts and Sciences, Haivision is also recognized as one of the most influential companies in video by Streaming Media and one of the fastest growing companies by Deloitte’s Technology Fast 500. Learn more at haivision.com.",0.0,1,0.0,0.0,141,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A new breed of products has emerged in the last year, though, that offer a combination of the functionality of hardware with the flexibility of software. Moving beyond the hot-shoe-mounted single-stream devices, this new class of devices strongly blurs the line between raw streaming and multi-input streams mixed together at the source. ",0.0,1,0.0,1.0,53,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"At big events with a huge audience, you’d be competing for the same cellular resources as every other cellphone in the audience. Dedicated tools can enable you to bond multiple internet connections together to send the video stream to the internet. This way, the failure of any single connection will not break your stream.",0.0,1,0.0,1.0,54,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Low Complexity Enhancement Video Coding (LCEVC) is one of the three MPEG codecs that will be released in 2020. Of the three, LCEVC is the only one that can have an immediate impact on the streaming landscape because it can be implemented completely in software without degrading system performance or device battery life. In fact, LCEVC has already been implemented by many streaming producers as V-Nova’s P+ codec. In this tutorial, I’ll detail how to encode LCEVC using FFmpeg 4.0.1-17 and the version 2.9 build 539246 of V-Nova’s P+ encoder. I’ll also take a quick look at encoding speed and comparative quality. ",0.0,1,0.0,1.0,103,0.2
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"For the last eleven years, MistServer has been the leading media server, with an open source core. MistServer allows you to take any media from any location using any method, and deliver it to anyone, anywhere, in any format. MistServer Pro takes the reliable and trusted core of MistServer, and builds professional features on top, ready for enterprise-level use. Say no to compromises, say no to limitations, and say yes to MistServer. What heights will you reach with it?",0.0,1,0.0,0.0,79,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Bitrates A bitrate is the number of video data bits that are processed within a unit of time and is commonly measured in bits per second, often abbreviated as bps. Generally, higher bitrates result in higher image quality, but  newer and more complex codecs, like HEVC, often deliver better video quality at lower bitrates than older codecs.",0.0,1,0.0,1.0,58,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"LATENCY What is Video Latency? Within the context of video streaming, latency is the amount of time it takes for video to travel from its initial source to its final destination. The complete journey from camera to screen is often referred to as glass-to-glass or end-to-end latency. Encoder latency describes how long it takes for a raw video stream to be processed and encoded prior to streaming, while network latency is the amount of delay on a given IP network. As multiple encoders, transcoders, decoders, and other video processing components may be sharing more than one type of network, these all add up to the total end-to-end latency. ",0.0,1,0.0,0.0,109,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"•Streaming protocols and output formats The choice of video protocol also impacts video latency. A transport protocol like SRT is low latency while an ABR protocol like HLS is high latency. In addition, the type of error correction used by the selected protocol to counter packet loss and jitter can also add to latency.",0.0,1,0.0,1.0,54,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"These three factors need to be taken into consideration when encoding and streaming live content. Any video encoder used for broadcast quality live video streaming should allow users to change bitrate, picture quality, and latency settings. Ultimately, the individual targeted use case will determine the best balance within this triangle of video encoding and streaming considerations.",0.0,1,0.0,0.0,56,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"Balancing Latency with Picture Quality and Bandwidth Availability Latency is not the only consideration in a video streaming workflow; video quality and bandwidth are also very important across each application. The three operate in a balance: when the latency is reduced, either the picture quality will be reduced, or the bitrate will increase.",0.0,1,0.0,1.0,53,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"UDP (User Datagram Protocol,) works similarly to TCP, but is far faster, as it uses different error recovery methods. When video streaming with UDP, “datagrams” (essentially packets) are received by the decoder in the order they were sent. However, unless the application layer protocol being used has its own error recovery method, there is no recourse if packets are missing. UDP is very fast and therefore frequently used for time-sensitive applications such as online gaming or live broadcasts where perceived latency is more critical than packet loss.",0.0,1,0.0,1.0,87,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Reliability Depending on the situation, some video encoders may have to contend with unpredictable networks. In order to ensure the reliability of the video stream, some video encoders have options like adaptive bitrate encoding to ensure that the best quality video possible is always available.",0.0,1,0.0,1.0,45,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"For this review, I took a first look at VVC  (Versatile Video Coding). Specifically, I compared Fraunhofer HHI’s implementation of the VVC codec (Versatile Video Encoder; VVenC) against the Alliance for Open Media’s (AO Media) aom enc codec and the x.264 and x.265 codecs in FF mpeg. I found VVenC to be simple to use and much faster than expected. Its output quality was the best in the review.",0.0,1,0.0,1.0,70,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"The new work environment has changed a lot of things, and here are three products that can offer some much-needed  remote control. First up is an app called FILMIC Pro, which provides mobile devices with cinema controls. Next is Bitcentral’s FUEL for  coordinating advertising with news content  (hint: no pre-rolls are involved). Finally, there’s  Touch stream’s VirtualNOC, which ensures that stream output is going out in the network operations center (NOC) without problems.",0.0,1,0.0,0.0,77,0.2
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"The promise of ATSC 3.0 is the ability to  multicast audio, video, and data. Live streaming is often unable to scale to TV-sized audiences; one reason is that it doesn’t support multicast delivery. ATSC 3.0 does, plus it allows for targeted personalized advertising, which means the broadcast world will have combined the digital promise of targeting with the audience support for broadcast, essentially changing the playing field in the broadcast versus streaming competition. “The broadcasters leading the transition have an ambitious goal  of launching ATSC 3.0 service in more than 60 markets across the country. Once we get there, more than 75% of all viewers will have access to next-gen TV signals,” says Noland. ",0.0,1,0.0,0.0,117,0.4
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Parlez Vous …? “Imagine, for example, that you live in a community that’s a very heterogeneous community. You have multiple languages that are spoken throughout your market area, and you may have one or two major languages. What you might do is put those major languages out over the air,” says Noland.",0.0,1,0.0,1.0,52,0.2
