index,year,version,page,paragraph,2500Bott,singlebott,bott_list,stage,scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transcational,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,transactional,Song_Column_5,Z
80.0,2013.0,December-2013,20.0,"Now with many YouTube channels outpacing cable audience numbers, we’re getting the strangest group of stars of all: megastars for a small group of people. When PewDiePie, a young Swede also known as Felix Kjellberg, overtook Smosh with the most-subscribed YouTube channel in August, it was a shock. I’d never heard of this guy, and I’d never watch a channel with such a terrible name. But then I’m not in PewDiePie’s demographic, so he’s not losing any sleep over it.",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
120.0,2013.0,December-2013,28.0,"A few years ago Fullscreen was only an idea, and now it’s a major player in the YouTube ecosystem.Founded by George Strompolos, now the CEO, it already counts more than 150 employees and 5,000-plus channels. To find out how Fullscreen grew so quickly and where it’s going next, we spoke to Brendan Gahan, its vice president of brand strategy.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
160.0,2013.0,December-2013,34.0,"Gaiam has been producing original video content for years, but when it began publishing to settop boxes and other devices, it needed help with video formats, bitrates, and digital rights management.",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
240.0,2013.0,December-2013,53.0,"Another thing for producers to think about is if they want to use traditional streaming to deliver the content even if it is one bitrate and flat, Knowlton says. The question is, does the system have enough bandwidth, or should adaptive streaming over HTTP be used to ensure viewers “get all the goodness of watching something” even if the system used has low bandwidth, or an older computer that does not play back video well is used. “You still get something, even if it’s at a lower bit rate,” he says.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
320.0,2013.0,December-2013,68.0,"“One question we asked was whether em- ployees didn’t see a need for video in the enterprise portal,” the spokesperson says. “Only 8% chose that answer, signifying that the other 92% would like some kind of video, but not specifically on-demand, as over 58%of respondents said they’d like to see support for live-video streaming.”",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
360.0,2013.0,December-2013,72.0,"Since this was about an hour from the start of the webinar, I switched to YouTube Live to host the event. To be clear, the typical Brightcove user has access to network-savvy professionals who likely could have resolved the issue in real time and would be far too smart to delay actual testing until an hour before the event. So I wouldn’t expect the typical Brightcove user to experience the same problem. On the other hand, I never resolved my CMS issue, even with input from Brightcove technical support, though I put that issue on hold once I discovered (well after my webinar) that Streaming Media’s homegrown CMS had no problems with the Brightcove Live embed codes. So this was yet another rough edge that unfortunately limited my ability to test the system as fully as I have others.",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
400.0,2013.0,December-2013,76.0,"Media in the Cloud is commonplace today, and enterprises are massively using online video content. Main uses include marketing, training and support. Education is another significant segment where online video grew and will continue to do so. All of this has set the ground for an exciting 2014 for players like OVPs, CDNs, Telcos and others in the space.",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
200.0,2013.0,February-March-2013-Sourcebook,64.0,"The Rise of the MOOC  Ask just about anyone in higher education andshe’ll tell you that in terms of hype, if nothing else, 2012was the year of the MOOC, which is short for “massiveopen online course.” The idea for free online courseware has been around for a while.The MassachusettsInstitute of Technology opened its Open Coursewareinitiative in 2002, sharing course materials from itstraditional college and graduate-level courses.KhanAcademy got its start in 2006, now providing more",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
240.0,2013.0,February-March-2013-Sourcebook,72.0,"TDG’s Niemeyer agrees. “It is simply silly to expect people to sit through a 30-second spot to see a 20-second news clip,” he says. “To keep people from clicking away, the ad length should be adjusted in line with the clip length, with the clip offering more viewing time as a matter of perceived ‘fair value.’” This is why 15-second spots are becoming common on the web.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
280.0,2013.0,February-March-2013-Sourcebook,80.0,"Whether they take in video from HD-SDI or HDMI outputs (and the availability of these outputs will vary with the camera you purchase), the purpose of these devices is the same: to preserve, as much as possible, the cleanest, highest-quality video from the camera.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
320.0,2013.0,February-March-2013-Sourcebook,88.0,"Trying to summarize audio gear for video production in 1,000 words or less is like trying to caption a Monet painting. That said, our primary goal when recording audio is to capture as clean and honest a representation of the live audio as possible.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
400.0,2013.0,February-March-2013-Sourcebook,105.0,"In just a few short years, multiscreen video has gone from science fiction to ubiquitous reality. Consumers expect the video they pay for to be available on any device at any time, and service providers have no choice but to keep up or be left behind. At the same time, consumer resistance to additional fees means the new services are generaly not a significant source of revenue. This leaves operators with the considerable chalenge of implementing and operating new multiscreen services while minimizing their financial impact.",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
440.0,2013.0,February-March-2013-Sourcebook,112.0,"Additional Features Beyond the target platforms and the number ofstreams, you also have to consider the features surrounding your video.For example, will closed caption support be a requirement? What about digitalrights management or advertising insertion? Fewstand-alone software encoders can handle theserequirements, or even low-end hardware encoders.",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
520.0,2013.0,February-March-2013-Sourcebook,205.0,"Witbe provides the most comprehensive set of solutions to monitor the Quality of Experience (QoE) delivered to any device (set-top box, PC, tablet, smartphone, game console), over any type of networks (fixed, mobile, OTT). It enables service providers, broadcasters and content owners to launch profitable multiscreen services by automating tests before launch and monitoring live and interactive services to maximize quality, enforce SLAs and increase viewer engagement. Over 400 customers on 5 continents such as DISH Network, Comcast, Cogeco, Telus, Bell Canada, Orange, BT, Deutsche Telekom, Telefonica and Canal+ rely on Witbe to deliver the promises of video streaming to their customers.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,2013.0,June-July-2013,1.0,"Rock-solid platform foryour blue-sky thinking Windows Azure 90 day free trial// Quickly upload, encode & deliver media.// Use any operating system, language or tool.// No obligation, totally free.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Rock-solid platform foryour blue-sky thinking Windows Azure 90 day free trial// Quickly upload, encode & deliver media.// Use any operating system, language or tool.// No obligation, totally free.",
40.0,2013.0,June-July-2013,8.0,"Now imagine the same professor has an animated video of the heart that she can show the class. Projected on-screen, the image is orders of magnitude larger than the model, and even the back row can see clearly. This is an example of using video in the classroom that should seem pretty familiar to most educators.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Now imagine the same professor has an animated video of the heart that she can show the class. Projected on-screen, the image is orders of magnitude larger than the model, and even the back row can see clearly. This is an example of using video in the classroom that should seem pretty familiar to most educators.",
80.0,2013.0,June-July-2013,14.0,"Even ticket sales are an extra challenge with a live streamed event. Jones wanted to mimic the experience of reserving seats, but she couldn’t find a pay-per-view ticket sales system that handled reservations. Creating a system took most of Jones’ Christmas break, as she tweaked WordPress plug-ins until she got what she needed. Building her own system also let her company keep all the proceeds. Jones was determined to keep ticket prices low ($2.50), and she didn’t want to use a ticket system from Ustream or Livestream that would take half the profits. ",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Even ticket sales are an extra challenge with a live streamed event. Jones wanted to mimic the experience of reserving seats, but she couldn’t find a pay-per-view ticket sales system that handled reservations. Creating a system took most of Jones’ Christmas break, as she tweaked WordPress plug-ins until she got what she needed. Building her own system also let her company keep all the proceeds. Jones was determined to keep ticket prices low ($2.50), and she didn’t want to use a ticket system from Ustream or Livestream that would take half the profits. ",
120.0,2013.0,June-July-2013,21.0,"The need to reach multiple platforms and consumer electronics devices has long presented a technical and business headache, not to mention a cost for service providers looking to deliver online video. the holy grail of a common file format that would rule them all always seemed a quest too far. enter mPeg-daSH, a technology with the scope to significantly improve the way content is delivered to any device by cutting complexity and providing a common ecosystem of content and services.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The need to reach multiple platforms and consumer electronics devices has long presented a technical and business headache, not to mention a cost for service providers looking to deliver online video. the holy grail of a common file format that would rule them all always seemed a quest too far. enter mPeg-daSH, a technology with the scope to significantly improve the way content is delivered to any device by cutting complexity and providing a common ecosystem of content and services.",
160.0,2013.0,June-July-2013,26.0,"Ericsson’s Price also notes some concern about the way in which DASH is being implemented: “In regards to the elements that are discretionary, particularly in the area of time synchronization,” he says, “[i]t is hoped that as adoption becomes wider, there will be industry consensus on the implementation details; the best practise guidelines being created by DASH-IF will further accelerate adoption.”",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Ericsson’s Price also notes some concern about the way in which DASH is being implemented: “In regards to the elements that are discretionary, particularly in the area of time synchronization,” he says, “[i]t is hoped that as adoption becomes wider, there will be industry consensus on the implementation details; the best practise guidelines being created by DASH-IF will further accelerate adoption.”",
200.0,2013.0,June-July-2013,29.0,"Aside from requiring support for H.264, the DASH-AVC/264 guidelines define other essential interoperability requirements such as support for the HE-AAC v2 audio codec, ISO base media file format, SMPTE-TT subtitle format, and MPEG Common Encryption for content protection (DRM).",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Aside from requiring support for H.264, the DASH-AVC/264 guidelines define other essential interoperability requirements such as support for the HE-AAC v2 audio codec, ISO base media file format, SMPTE-TT subtitle format, and MPEG Common Encryption for content protection (DRM).",
240.0,2013.0,June-July-2013,36.0,"You can save yourself a lot of work if you can get a meeting with the main client, well in advance, to discuss staging and presentation style. With all the handlers, you get a lot of filtered information and waste a lot of time getting through the layers. Having been in the AV and live event business for more than 20 years, I’ve worked with thousands of people, including C-suite executives, government officials, doctors, lawyers, middle managers, frontline staff, motivation speakers, techies, artists, musicians, actors, and the like. Through all these interactions, I’ve come to learn that the most important piece of the puzzle is direct communication with the presenter.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"You can save yourself a lot of work if you can get a meeting with the main client, well in advance, to discuss staging and presentation style. With all the handlers, you get a lot of filtered information and waste a lot of time getting through the layers. Having been in the AV and live event business for more than 20 years, I’ve worked with thousands of people, including C-suite executives, government officials, doctors, lawyers, middle managers, frontline staff, motivation speakers, techies, artists, musicians, actors, and the like. Through all these interactions, I’ve come to learn that the most important piece of the puzzle is direct communication with the presenter.",
280.0,2013.0,June-July-2013,44.0,Find TEDx event design tips at ted.com/pages/designing_your_tedx_event.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Find TEDx event design tips at ted.com/pages/designing_your_tedx_event.,
320.0,2013.0,June-July-2013,50.0,"“There’ll always be a certain number of people watching pirated material who basically can’t afford to buy it. So even if people reduce piracy down to zero, they will not achieve 100% conversion to paying customers,” Lewinton says. “We can provide conversion factors and benchmarks that help measure the value of that recovered audience to the rightful owners.”",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"“There’ll always be a certain number of people watching pirated material who basically can’t afford to buy it. So even if people reduce piracy down to zero, they will not achieve 100% conversion to paying customers,” Lewinton says. “We can provide conversion factors and benchmarks that help measure the value of that recovered audience to the rightful owners.”",
360.0,2013.0,June-July-2013,54.0,"Building a Workflow Figure 1 shows the Xpress Manager. As you can see, tabs atop the interface provide details regarding active jobs, queued jobs, pending QC jobs, and other functions. By way of background, all encodings are driven by a workflow, whether started manually, via watch folder or API. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Building a Workflow Figure 1 shows the Xpress Manager. As you can see, tabs atop the interface provide details regarding active jobs, queued jobs, pending QC jobs, and other functions. By way of background, all encodings are driven by a workflow, whether started manually, via watch folder or API. ",
400.0,2013.0,June-July-2013,60.0,"It will be some years before commercial HEVC encoders can deliver compression gains that justify disruptive investments in the technology. Until then, cutting-edge AVC encoders and technologies such as switched digital video offer more cost-effective ways for better bandwidth use.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"It will be some years before commercial HEVC encoders can deliver compression gains that justify disruptive investments in the technology. Until then, cutting-edge AVC encoders and technologies such as switched digital video offer more cost-effective ways for better bandwidth use.",
440.0,2013.0,June-July-2013,66.0,"Mix of multiplexed and non-multiplexed video and audio tracks—Provide for dynamic bandwidth adaptation, support for multiple audio options such as language selection and surround sound, bandwidth efficiency (sending only the requested tracks), and reduced production, storage, maintenance, and delivery costs.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Mix of multiplexed and non-multiplexed video and audio tracks—Provide for dynamic bandwidth adaptation, support for multiple audio options such as language selection and surround sound, bandwidth efficiency (sending only the requested tracks), and reduced production, storage, maintenance, and delivery costs.",
480.0,2013.0,June-July-2013,71.0,"You’ve got all the games, news and weather apps, now add the Streaming Media app.Brought to you by our editorial team at Streaming Media magazine, the app gives you the lowdown on video encoding and transcoding, video advertising, mobile video, cord-cutting, live event streaming, and much more.Get your Streaming Media on-the-go in our easily portable edition! The Streaming Media app is available on your favorite device for easy, convenient reading wherever you are.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"You’ve got all the games, news and weather apps, now add the Streaming Media app.Brought to you by our editorial team at Streaming Media magazine, the app gives you the lowdown on video encoding and transcoding, video advertising, mobile video, cord-cutting, live event streaming, and much more.Get your Streaming Media on-the-go in our easily portable edition! The Streaming Media app is available on your favorite device for easy, convenient reading wherever you are.",
520.0,2013.0,June-July-2013,77.0,"A Content Publisher’s Dream The widespread support for the latest HTML5 extensions in browsers may be the single most important driver of DASH adoption.  Content publishers will be able to delivery DASH content and control the user experience with the delivery of each web page and without any need for proprietary binary plugins or apps that have to be compiled, tested, and installed on each device. It is becoming impractical to build installed apps for every new device to achieve “video everywhere.” For example, a well-known commercial video service claims to be supporting more than 400 different players in production. The prospect of “write once” and “encode once” makes DASH in a web page a content publisher’s dream come true.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"A Content Publisher’s Dream The widespread support for the latest HTML5 extensions in browsers may be the single most important driver of DASH adoption.  Content publishers will be able to delivery DASH content and control the user experience with the delivery of each web page and without any need for proprietary binary plugins or apps that have to be compiled, tested, and installed on each device. It is becoming impractical to build installed apps for every new device to achieve “video everywhere.” For example, a well-known commercial video service claims to be supporting more than 400 different players in production. The prospect of “write once” and “encode once” makes DASH in a web page a content publisher’s dream come true.",
560.0,2013.0,June-July-2013,83.0,"Digital Rapids provides innovative solutions, technology and expertise that enable media enterprises to bring live and on-demand video to wider audiences more efficiently, more effectively and more profitably.Our software and hardware solutions span the critical points in professional media operations including ingest, encoding, transcoding, multiscreen streaming, broadcast and workflow automation.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Digital Rapids provides innovative solutions, technology and expertise that enable media enterprises to bring live and on-demand video to wider audiences more efficiently, more effectively and more profitably.Our software and hardware solutions span the critical points in professional media operations including ingest, encoding, transcoding, multiscreen streaming, broadcast and workflow automation.",
600.0,2013.0,June-July-2013,88.0,This “desperate alliance” of sorts must be on a scale so much bigger than UltraViolet that it will compel broadcasters to come along for the ride.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,This “desperate alliance” of sorts must be on a scale so much bigger than UltraViolet that it will compel broadcasters to come along for the ride.,
80.0,2013.0,October-November-2013,18.0,"The Birth of Drunk History “The show started when my partner Derek Waters came to me to help him make this video for his live show that he did at the Upright Citizens Brigade Theatre in Hollywood,” Konner said. “He said, ‘I want to film somebody drunk and then let’s re-enact what they said, someone drunk telling a story.’ And I thought that was hilarious and we went ahead and did it.”",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
160.0,2013.0,October-November-2013,30.0,"That said, 40% of respondents still believe in the advertising-supported model, with about the same proportion agreeing it will still be most successful in 5 years. Looking at what drives the business of OTT, nearly half of industry executives (49%) think it will attract interest in programming lineups, bringing in new subscribers, while 38% think OTT will increase profitability. A third of respondents say OTT will help retain existing subscribers, and a third say it will enhance a business’s competitive profile.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
200.0,2013.0,October-November-2013,36.0,"Live Streaming Delivery Network When choosing a CDN to stream across multiple devices, broadcasters must consider a variety of factors, including the geographic reach of the network, its bandwidth capacity, and the availability of critical services like adaptive bitrate delivery, HLS, and transcoding. Tulix Systems operates its own CDN that is optimized specifically for live streaming. By using route-optimization technology from Internap and Noction, it ensures that content is delivered to the tier 1 network with the best connection to the end user. With Tulix’s Unistream platform, setting up a live stream is possible within a matter of minutes.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
320.0,2013.0,October-November-2013,54.0,"The reason Keiser uses video SEO to promote the golf college is that in golf, there are a lot of videos—such as instructional videos. The administration realized that videos are valuable assets that can be used to inform potential students about what Keiser has to offer, says Zagnoni. That video effort “has been very successful,” he added.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,
360.0,2013.0,October-November-2013,62.0,"Because of the growth in online educational video, autodidacts can surf iTunes and YouTube for thousands of free course lectures uploaded by top colleges and universities. But don’t expect any quizzes, grades, or feedback from the instructor. ",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,
520.0,2013.0,October-November-2013,93.0,DVEO Elemental Technologies The Streaming industry has seen a lot of changes in the past couple of years with the greater adoption of IPTV / OTT.It has created more choice of content for viewers and challenges for content providers.,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
40.0,2014.0,April-2014,10.0,"How Can I Watch 4K? In order to watch content created at 4K resolution, you need to have a TV, computer monitor, or projector that will display 3840x2160 pixels or higher. While CES 2014 showed off a huge crop of displays that will be available later this year, current choices are limited. All the major manufacturers have either launched a line of 4K-compatible displays or plan to launch one by 2Q. While several lesser-known brands such as Seiki and TCL are selling sub-$1,000 TVs and monitors, be sure to read the fine print. Some of the less-expensive models are using the old HDMI 1.4 standard, which only will allow 4K resolution at 30Hz, causing some issues with high-movement content such as action movies and gaming. Most higher-end laptops and PCs purchased within the past 6 months offer output support for 4K over HDMI 2.0 or DisplayPort. Always check the specs to ensure you are getting true UHD quality.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
200.0,2014.0,April-2014,37.0,"Also, much as you could shoot HD and deliver DV (as most of us did) at the very beginning of HD, you can shoot 4K and deliver HD. You can even crop, pan and scan, and zoom in post within the 4K footage and still deliver full HD. Then, in a few years, when 4K becomes more of an expectation, you will already have a catalog of 4K content.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
400.0,2014.0,April-2014,68.0,"Adaptive bitrate streaming is a smart solution to the vexing problem of delivering large media files over the internet without demanding that users wait patiently for a one-size-fits-all file  to buffer. For popular video streaming services like MLB.com, HBO GO, and others, it’s a key to rising marketplace acceptance. And there’s more to come.  The development of Dynamic Adaptive Streaming over HTTP (MPEG-DASH) promises to further advance the craft by creating the first international standard for adaptive bitrate HTTP-based streaming.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
440.0,2014.0,April-2014,70.0,"•    Major League Soccer. In November 2013, a Major League Soccer game was acquired with a RED Epic 4K camera and delivered to a Planar 4K TV using encoding at less than 20Mbps.",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,
120.0,2014.0,January-February-2014,22.0,"To enable even more precise targeting of playback capabilities, levels set maximums for parameters such as resolution and data rate within each profile. This is shown in Table 1, which shows the profiles and levels supported by all video-capable Apple devices. In the first column, you can see that the original iPod, through version 5g, could only play video encoded using the Baseline profile to Level 1.3, which meant 320x240 resolution at 30 fps at a maximum data rate of 768 kbps. In contrast, as with computers and OTT devices, the newest Apple devices can play pretty much any file you would care to throw at it. ",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
160.0,2014.0,January-February-2014,28.0,"Many of these devices are now being used to consume internal-facing video communications, requiring—at a minimum—the need for sandboxing of corporate content on an employee device. In addition, there are three primary streaming security factors to consider when using the cloud for streaming content: user authentication, asset security, and streaming security.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
240.0,2014.0,January-February-2014,37.0,"For example, if you’re only offering promotional video content, or any type of video content that can be freely distributed (e.g., product support videos, informational content), you’re encoding all of your content with a single high-quality bitrate AVC/H.264 MP4 preset, and you’re hosting all of your content on a web server or Amazon AWS S3, you’ll likely have a wide range of OTS players to use. Every player discussed at the end of this article will work in this scenario.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
400.0,2014.0,January-February-2014,65.0,"MINIMIZE THE HEVC COMPATIBILITY RISK As with any new compression standard, there will be multiple suppliers of HEVC encoders and decoders embedded into systems, with no formal mechanism to enable playback compatibility among the various disparate systems. As a result, there will likely be many incompatibilities between HEVC-encoded content and HEVC software and hardware players, which viewers will appropriately find irritating if not infuriating.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
440.0,2014.0,January-February-2014,71.0,"1. Many manufacturers outsource development of their codecs to a third party that specializes in that technology. In fact, the majority of encoders rely on codecs created by a single vendor. While this approach can be cost-effective, it necessarily entails ceding control over development to a third party and accepting that the codec will be fundamentally similar to many competing products.",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
40.0,2014.0,July-August-2014,6.0,Shooting 4K also gives you additional flexibility today. One reason I started shooting 1080 HD footage in the mid-2000s was the ability to reframe shots in post-production. As educators we often work under constraints that mean we don’t have the time to get the exact shot we want when we want it. ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,
